	plan_id	state	metal_level	rate	rate_area
17805	61343SP3512995	TX	Silver	280.39	25
18363	68611QW3412164	TX	Silver	280.52	9
21658	81814AJ1027918	TX	Silver	281.55	26
565	79854JQ3143526	TX	Silver	281.57	5
16797	97559VY9226226	TX	Silver	281.84	3
13294	24437ES2485528	TX	Silver	282.1	26
18520	19641NO7167086	TX	Silver	282.75	8
12292	93504LX0997306	TX	Silver	283.13	19
7320	50038GE3589656	TX	Silver	283.46	8
8751	40343RR5425477	TX	Silver	283.53	3
19678	23822HV1052853	TX	Silver	283.75	19
12956	13884UH2039527	TX	Silver	283.79	26
7283	78295UD7749941	TX	Silver	283.99	20
7171	04001DH1710451	TX	Silver	284.71	11
19121	98776XU1672274	TX	Silver	284.71	8
1339	55081ZD5206329	TX	Silver	286.37	26
14766	87424PW2792710	TX	Silver	286.6	17
12100	47781NF2908229	TX	Silver	286.62	10
13835	09485YT5534306	TX	Silver	286.77	11
8031	99229JS7145249	TX	Silver	288.08	4
20614	53069SW4276887	TX	Silver	288.36	12
18913	69383LQ2840597	TX	Silver	288.67	3
2900	41776YV1054653	TX	Silver	288.69	3
19667	67879VR2876460	TX	Silver	288.84	9
3387	60301JG6339175	TX	Silver	288.93	26
7906	39301HG6202093	TX	Silver	290.67	5
12103	37768TR2932774	TX	Silver	290.67	8
14606	54724TK2473348	TX	Silver	290.76	3
15014	05349DO3655375	TX	Silver	290.79	8
5218	55941NJ5126669	TX	Silver	291.02	26
19432	91357XX0166690	TX	Silver	292.0	9
9674	28594PQ8834508	TX	Silver	292.19	3
14839	53455GN5519811	TX	Silver	293.5	8
11119	03529MO6129085	TX	Silver	293.78	8
19474	19320JY4773939	TX	Silver	294.13	11
22043	28499RQ3809446	TX	Silver	294.63	8
6351	54219IK9133433	TX	Silver	295.1	17
19442	67067GE3338775	TX	Silver	295.55	21
1448	23587FG5232216	TX	Silver	295.69	20
4165	81103BE7338596	TX	Silver	295.89	11
22170	34815OF0343535	TX	Silver	295.94	8
1543	01715OX0412938	TX	Silver	297.7	2
7615	07881QV2795766	TX	Silver	298.21	3
688	64139RV5864079	TX	Silver	298.33	17
5457	89197QE2974828	TX	Silver	298.48	26
3016	33195KR6481586	TX	Silver	299.6	19
3067	29529KP7757178	TX	Silver	299.95	4
13571	20562OI3108715	TX	Silver	300.0	3
11233	24994MK4720957	TX	Silver	300.27	26
9090	71747UK2718895	TX	Silver	301.43	9
17141	82875KF8408211	TX	Silver	301.7	15
15527	49945AC3377564	TX	Silver	303.04	12
9092	70695DM4312437	TX	Silver	304.31	21
18805	25877YT1629047	TX	Silver	304.85	6
2214	15349AK6232922	TX	Silver	305.15	19
20062	99368BP7523370	TX	Silver	305.46	15
21129	88443NZ0853233	TX	Silver	306.52	2
5656	10384BI3427298	TX	Silver	307.28	12
9659	07784RO5723585	TX	Silver	307.56	3
7762	84326YY1294585	TX	Silver	307.64	21
14619	33401UI0802501	TX	Silver	307.77	9
18334	51728HB6971489	TX	Silver	307.97	17
6126	36678KF8588146	TX	Silver	308.66	12
826	57739XH6850642	TX	Silver	308.79	7
21593	65894OD3753994	TX	Silver	309.07	4
5760	46862TJ1274581	TX	Silver	309.14	26
1222	48894KM6033048	TX	Silver	309.86	16
3149	78561VO1607573	TX	Silver	309.88	2
5	36956VI7724021	TX	Silver	310.12	11
18227	39951YN4641036	TX	Silver	311.04	5
2348	01574WY7191799	TX	Silver	311.11	12
1969	21725GY9178917	TX	Silver	311.27	3
6741	31696PK6137844	TX	Silver	313.44	13
4782	96064XJ6634525	TX	Silver	313.88	11
3883	34450NG3327024	TX	Silver	313.89	6
11601	97757XM6630209	TX	Silver	314.92	5
988	07150YA3543722	TX	Silver	315.04	4
20170	69243YE3556840	TX	Silver	315.16	24
437	53636XP0392084	TX	Silver	315.33	26
21064	77222LD1032015	TX	Silver	315.59	1
20425	33575QB2064537	TX	Silver	315.95	23
262	45737VA0742925	TX	Silver	316.3	14
11520	00896UV2347566	TX	Silver	316.39	9
17841	46663FF8856811	TX	Silver	317.02	19
20143	29253MJ9529247	TX	Silver	317.33	6
16752	02387ET5190422	TX	Silver	317.58	21
4348	83923SY3343335	TX	Silver	317.94	7
6435	29197TB1133069	TX	Silver	318.31	26
9613	27940VH7633036	TX	Silver	318.45	22
10761	54879NO4109345	TX	Silver	318.67	4
14734	32199MT8586792	TX	Silver	318.97	4
1788	84566HV8720053	TX	Silver	318.99	10
5748	30119JN9276044	TX	Silver	318.99	24
18069	60610MC7221724	TX	Silver	319.04	16
11868	99618UK0622286	TX	Silver	319.17	11
21585	98045ZM3727746	TX	Silver	319.46	9
18880	54839HD3195446	TX	Silver	319.74	8
5901	21381SI6501279	TX	Silver	319.77	9
10650	40365RR9726734	TX	Silver	319.89	2
21132	47146BF0393249	TX	Silver	320.04	23
13140	39968OZ8715891	TX	Silver	320.24	18
2851	16367IB8455184	TX	Silver	320.7	9
20410	64386NK5894556	TX	Silver	321.42	7
6849	89207VT3671046	TX	Silver	321.79	26
20284	15778TB9731851	TX	Silver	322.54	16
1491	20086SJ1692238	TX	Silver	322.73	13
10742	68734PM6700849	TX	Silver	323.1	24
22175	46371PG2047103	TX	Silver	324.73	24
8952	39334UM4679425	TX	Silver	324.94	1
6780	68510KC0825295	TX	Silver	325.31	23
19770	57241NH3026343	TX	Silver	325.68	14
3502	15474ZE4442163	TX	Silver	325.97	23
3999	84147TN9466598	TX	Silver	326.2	10
13088	65033ZD0372374	TX	Silver	326.26	13
6490	25272DF6311608	TX	Silver	326.41	19
5299	55137BE4637668	TX	Silver	327.28	10
6394	17273FW2143868	TX	Silver	327.58	6
16939	75673BW8447046	TX	Silver	327.89	22
11370	57305MY3901445	TX	Silver	328.5	1
11026	58330PJ9751774	TX	Silver	328.63	11
21961	02091KY8739767	TX	Silver	328.87	23
8273	03810XY8103309	TX	Silver	329.24	14
1331	75952VF0635713	TX	Silver	329.32	3
10191	88863OP9166164	TX	Silver	329.73	18
8803	77872KD6488152	TX	Silver	329.9	10
12192	27167NX3936558	TX	Silver	329.99	19
8093	40678XG1841659	TX	Silver	330.39	11
9039	45147YL5402745	TX	Silver	330.65	10
7126	42280TI4101371	TX	Silver	330.76	24
5915	70659HD7596310	TX	Silver	331.48	22
13493	08081DO1628490	TX	Silver	331.8	10
12405	31537LN5581115	TX	Silver	331.81	7
15373	76160SC0849867	TX	Silver	332.19	26
5839	70887YY3505393	TX	Silver	332.22	11
481	99876VP2447177	TX	Silver	332.29	3
2142	77430NH3308755	TX	Silver	332.34	3
19804	34566YV9460160	TX	Silver	332.68	24
3782	51577XK4148933	TX	Silver	332.86	26
22166	89750IP9933530	TX	Silver	332.96	16
20278	11020OR8566582	TX	Silver	333.34	18
18890	38900CR5549666	TX	Silver	333.65	7
21515	68931VP5520954	TX	Silver	333.86	10
206	59129JE3051204	TX	Silver	334.38	11
483	05544DR2558825	TX	Silver	334.91	25
19528	21560UP8180395	TX	Silver	335.76	24
18709	97508ZO6507749	TX	Silver	336.32	24
6802	17031TJ6750965	TX	Silver	336.81	13
5868	87814KF2310605	TX	Silver	337.01	6
19933	49594EQ1744234	TX	Silver	337.41	3
3109	44723LC9648531	TX	Silver	337.59	10
10920	25642RH1335787	TX	Silver	338.56	26
15031	21977GG1205505	TX	Silver	339.11	1
19948	38737AE6027776	TX	Silver	339.48	4
16590	07863BR1354107	TX	Silver	339.5	23
10235	19555UD3410596	TX	Silver	339.68	10
5450	19021ID1663897	TX	Silver	339.82	24
19977	58288HN6311051	TX	Silver	339.82	10
784	08928XZ9454126	TX	Silver	339.83	7
15612	91415VH1575405	TX	Silver	339.88	14
1321	82957DS8781133	TX	Silver	340.29	6
19760	92395QE5502842	TX	Silver	340.33	3
10562	46021UK8196669	TX	Silver	340.65	19
3947	92583LM0785469	TX	Silver	340.99	21
9261	91330KC5301802	TX	Silver	342.19	22
15176	29250BE5381611	TX	Silver	342.96	11
13161	36859IU1442420	TX	Silver	343.4	10
11341	77304GZ3079714	TX	Silver	344.09	6
14626	73671GN6245830	TX	Silver	344.11	18
18452	31055FA4951099	TX	Silver	344.84	25
7413	14312VP8970347	TX	Silver	345.1	26
11145	51980WY0547332	TX	Silver	347.19	24
13503	47304RP6419295	TX	Silver	347.2	9
15280	12051PT4096123	TX	Silver	347.31	21
11463	48763KP0431763	TX	Silver	347.41	3
7128	45574XJ3615112	TX	Silver	348.61	25
4397	62171EX9518059	TX	Silver	348.67	10
19799	93604MT5129968	TX	Silver	349.29	26
10512	48046JD9536785	TX	Silver	351.22	3
13032	18224CG9609752	TX	Silver	351.57	5
7461	22720JK6028338	TX	Silver	352.16	8
9421	49872JQ4992318	TX	Silver	352.44	20
19980	25832RA5475350	TX	Silver	353.52	11
11191	68060RZ8658094	TX	Silver	353.63	9
20070	73910MC6667275	TX	Silver	354.49	10
1430	11342HY8977264	TX	Silver	355.25	8
16560	24269SP1553789	TX	Silver	357.81	8
4353	03256WS0358730	TX	Silver	358.08	5
16869	27284OP1865260	TX	Silver	358.46	8
19448	27107HP4228587	TX	Silver	358.51	8
7543	62799NH0265955	TX	Silver	359.88	25
17965	99208TB1798359	TX	Silver	360.03	16
11064	10034HO3189561	TX	Silver	360.06	11
7772	94754LO6076751	TX	Silver	362.56	3
11352	25156FV5373550	TX	Silver	362.89	20
19668	04104HW0080918	TX	Silver	366.04	4
16521	00562ND7461609	TX	Silver	366.54	15
8830	74117MU5093295	TX	Silver	366.61	3
21462	20155OT8761713	TX	Silver	366.7	16
5485	49090LM4511350	TX	Silver	366.86	20
4654	63346XQ9722920	TX	Silver	367.13	8
2491	19103WF9350518	TX	Silver	367.66	26
6863	36539FS3510089	TX	Silver	368.41	8
12790	67617VD5831170	TX	Silver	369.19	26
4511	66727FA3310135	TX	Silver	370.89	26
15971	40983RD3796721	TX	Silver	371.6	10
3505	19224OG3384180	TX	Silver	372.1	26
12020	89354JT4374622	TX	Silver	372.45	8
3500	20901BJ8310135	TX	Silver	372.79	26
10784	99806PQ9085737	TX	Silver	372.89	17
4624	09315FF1120922	TX	Silver	373.24	2
21045	07903EN4164197	TX	Silver	373.31	15
1504	14737LQ0094421	TX	Silver	374.23	26
2803	41480OK0404204	TX	Silver	374.28	26
2035	36241NQ6776404	TX	Silver	375.16	8
10513	53123GE6353464	TX	Silver	376.89	4
17655	15068OE1816405	TX	Silver	376.95	26
9384	13904XV3714237	TX	Silver	378.17	3
19880	69976SI9627192	TX	Silver	378.71	20
18867	85348VV0961657	TX	Silver	378.75	6
18845	96821NS8977675	TX	Silver	379.41	20
7700	61720GL5291597	TX	Silver	379.81	17
19641	42211IV7556839	TX	Silver	380.14	2
19921	29576YT2759325	TX	Silver	381.01	4
12782	81522RI0773969	TX	Silver	382.83	20
11976	75982TH9833647	TX	Silver	382.89	20
3488	75743JD8250323	TX	Silver	383.28	26
20794	17828YG8471190	TX	Silver	384.48	8
9202	32255IM3884338	TX	Silver	385.18	3
8241	71813CW4928688	TX	Silver	388.18	4
2834	10525JD2457616	TX	Silver	392.09	20
4404	19805RX4304718	TX	Silver	393.32	4
17122	57998OK6439281	TX	Silver	394.32	18
2814	65496XW9141607	TX	Silver	395.37	4
17791	99997XZ6806079	TX	Silver	395.48	8
1462	90619DA5091994	TX	Silver	401.62	18
18648	84797YU3127597	TX	Silver	403.72	13
239	59871LE2966818	TX	Silver	407.18	1
4261	75250JW4006648	TX	Silver	411.19	13
13986	49847OQ6033348	TX	Silver	412.88	26
18981	86749LP5830171	TX	Silver	414.73	1
3591	84189SZ3987254	TX	Silver	414.92	26
10588	97133FZ2490215	TX	Silver	421.15	10
5537	24438MU5740166	TX	Silver	422.37	20
16175	06924YI7282046	TX	Silver	424.25	25
1744	89339GM5957832	TX	Silver	428.95	10
6617	35385QG5151857	TX	Silver	432.09	25
5961	23490DV6824906	TX	Silver	432.9	20
6427	68481EJ8764964	TX	Silver	438.99	22
11293	76411GQ8510227	TX	Silver	440.91	20
16157	94448EI5745245	TX	Silver	447.11	22
20277	12584HW6266086	TX	Silver	448.06	6
13914	85626JC4421606	TX	Silver	456.36	6
20483	98034VT8222331	TX	Silver	463.2	8
9047	30286LL7029358	TX	Silver	471.77	8
2305	23245AV5162391	TX	Silver	480.48	14
9840	57628GH3571026	TX	Silver	489.38	14
6585	02512BC8407050	UT	Silver	190.32	3
7391	43234CF1063493	UT	Silver	203.92	2
10837	89422CY0788105	UT	Silver	206.9	1
4221	80995UY1874659	UT	Silver	214.02	3
18856	28970CP4155207	UT	Silver	216.82	3
806	43856OY4580367	UT	Silver	218.58	3
5601	62959NA9173114	UT	Silver	218.67	3
3567	56806EX3138379	UT	Silver	219.23	3
18901	17498GS6511034	UT	Silver	220.44	4
5336	09887XR6661710	UT	Silver	221.39	2
21728	75294FN9458946	UT	Silver	221.46	3
7289	44596CM4806073	UT	Silver	222.97	3
9568	53256SH3187638	UT	Silver	223.32	4
21037	41691QD2295501	UT	Silver	223.54	3
8709	72960YM8167413	UT	Silver	224.62	1
3596	35968IK4669670	UT	Silver	224.72	2
14597	86939SM0982504	UT	Silver	225.14	4
17171	56999BP8368500	UT	Silver	225.23	4
7224	11234XA2843254	UT	Silver	225.8	4
2638	12696PO6160292	UT	Silver	226.81	4
16799	60954ZL8953564	UT	Silver	226.87	3
13996	29266PI8714902	UT	Silver	227.01	3
21476	26030RF5411621	UT	Silver	227.66	2
11823	12071ZQ9617422	UT	Silver	227.95	3
11888	50391PE0375933	UT	Silver	229.47	3
13943	83160ON4028923	UT	Silver	229.51	2
8782	47738FC4862453	UT	Silver	229.6	2
8845	83428EU2663277	UT	Silver	230.19	2
16545	40747US0450285	UT	Silver	230.46	2
15902	81912LM6006656	UT	Silver	230.47	3
713	05025PT4133484	UT	Silver	230.72	4
3196	89570ZB3576855	UT	Silver	231.11	3
14566	74571OD4050036	UT	Silver	232.0	2
4038	95783RJ0368341	UT	Silver	232.3	4
2382	54185EN1552656	UT	Silver	232.53	5
16763	60347FQ3227626	UT	Silver	232.63	3
16288	10199TS9446137	UT	Silver	232.89	4
20746	18970PG3580379	UT	Silver	233.59	2
13472	01048CW8166564	UT	Silver	233.68	4
8597	15575FI7649171	UT	Silver	233.82	4
17399	58619VV8918507	UT	Silver	233.82	1
8583	19626WC8710000	UT	Silver	234.18	2
8372	20881BT7512951	UT	Silver	234.79	1
7558	28719BF1915904	UT	Silver	235.67	3
13245	35778FU6762865	UT	Silver	235.9	6
21241	73828MW6846495	UT	Silver	236.12	5
21931	76573SU3077072	UT	Silver	236.24	3
21097	65933SS7280609	UT	Silver	236.35	4
12485	57444VH4101756	UT	Silver	236.39	1
13091	96562HM4683883	UT	Silver	237.0	1
1220	32970MS2856078	UT	Silver	237.51	6
18729	35155TO5553564	UT	Silver	237.59	3
21233	59222QO9977402	UT	Silver	237.68	3
10927	48388PW2405504	UT	Silver	237.73	5
19857	13941ZP8227158	UT	Silver	238.12	6
19099	72707FH6534523	UT	Silver	238.22	2
7345	77868CU7217854	UT	Silver	238.27	4
14207	20374FB4292405	UT	Silver	238.29	3
156	57420CI1947628	UT	Silver	238.34	5
1653	11255MS9773492	UT	Silver	238.36	2
16205	43467HF9425898	UT	Silver	239.02	3
15455	96720XO6115249	UT	Silver	239.25	3
7019	85407KG0850705	UT	Silver	239.61	4
5536	35864JN9913896	UT	Silver	239.66	2
19506	43398QX0261537	UT	Silver	240.11	4
16123	62377SS1411430	UT	Silver	240.69	3
4084	20714JV6703303	UT	Silver	240.94	2
11599	88602WI6987328	UT	Silver	241.44	2
133	10665XA3690423	UT	Silver	242.74	4
1898	44946WI9761933	UT	Silver	244.26	2
10444	81944ZG9163159	UT	Silver	244.26	5
14148	14988VT7605249	UT	Silver	244.34	1
12670	62230RD5928882	UT	Silver	244.72	4
140	19908ZG4263049	UT	Silver	244.81	4
13669	34038MO4985559	UT	Silver	245.44	4
10207	27994GQ2830827	UT	Silver	245.5	6
21249	03150BP0196145	UT	Silver	245.73	5
18882	53848UV9621115	UT	Silver	246.12	4
17948	29645MS5847699	UT	Silver	246.24	4
6970	36481CD2072707	UT	Silver	246.6	3
17184	85143GH2998598	UT	Silver	246.75	3
11730	54834CK3152302	UT	Silver	247.45	2
18696	73725RQ9805865	UT	Silver	247.45	5
11201	16437CZ4845918	UT	Silver	247.48	3
7720	42908MR4835102	UT	Silver	247.49	2
3535	22359UM9119794	UT	Silver	248.72	3
7659	93139IX9663297	UT	Silver	249.01	4
8199	28141BI2600244	UT	Silver	249.26	4
2745	84841NJ0759905	UT	Silver	249.42	3
10328	17021OC8758659	UT	Silver	249.47	5
16035	17007LF0184038	UT	Silver	249.47	2
2597	62082GJ4635155	UT	Silver	249.56	2
6080	68593YM1793192	UT	Silver	249.56	5
5108	74184CD0402504	UT	Silver	250.08	1
6256	96595BI3491905	UT	Silver	250.08	6
10549	52159QN0372683	UT	Silver	250.2	5
12014	63124TJ1928118	UT	Silver	250.2	2
9405	80064WC4609393	UT	Silver	250.4	2
15644	39524YN2929053	UT	Silver	250.46	1
21521	41859TY0775824	UT	Silver	250.64	2
1164	66535WL0803015	UT	Silver	250.75	4
22164	90017GX7501808	UT	Silver	251.5	3
11786	79850PR8971108	UT	Silver	251.64	6
17819	12222PQ9400598	UT	Silver	251.88	5
10990	42801MM1625189	UT	Silver	252.15	2
6448	01326WX8250436	UT	Silver	252.45	5
2976	40655LI0865067	UT	Silver	253.35	6
8834	83359XG2627833	UT	Silver	253.35	1
4941	24930NX3398702	UT	Silver	253.41	1
14417	47453DI1269613	UT	Silver	253.65	1
7344	85133QL4183676	UT	Silver	254.0	4
15970	63524FW6380500	UT	Silver	254.15	4
18092	57043AA0023591	UT	Silver	254.6	6
2910	27103NM8107305	UT	Silver	254.84	5
2422	27312BH7856310	UT	Silver	254.85	6
20105	44846XF2526381	UT	Silver	255.09	5
15515	71521DY9697499	UT	Silver	255.18	1
17584	55614DL4583521	UT	Silver	255.19	6
19194	99587XG0150596	UT	Silver	255.41	1
19498	93521OQ9551436	UT	Silver	255.41	6
4530	91632BH7503196	UT	Silver	255.51	6
9549	34723QT1144274	UT	Silver	255.51	1
8156	64980RM3121231	UT	Silver	255.89	3
2078	40333AC6469282	UT	Silver	256.16	6
14026	60939LG4314616	UT	Silver	256.16	1
7912	23811CE6637165	UT	Silver	256.32	4
15943	20337TM4378026	UT	Silver	256.38	6
17383	11741GJ9988203	UT	Silver	256.62	5
11827	88044KB5344248	UT	Silver	256.9	4
4214	63310PY5802104	UT	Silver	257.62	3
12620	80782GK3851847	UT	Silver	258.93	2
16302	11553KL7231030	UT	Silver	258.93	5
1518	85493FW6242851	UT	Silver	259.09	2
21257	93827JC2730828	UT	Silver	259.09	5
10485	79047PI1182818	UT	Silver	259.12	4
16199	25150MO2509769	UT	Silver	259.24	3
21452	23397RU4632328	UT	Silver	259.3	4
12638	97127GE5424023	UT	Silver	260.56	2
22205	69027KP8944836	UT	Silver	260.81	2
19846	01288KP5166011	UT	Silver	261.35	3
21845	90500FL3224255	UT	Silver	261.45	3
12531	20540LS2332124	UT	Silver	261.89	2
15521	98739YL6744993	UT	Silver	261.89	5
3974	55399OT4579289	UT	Silver	262.12	3
5886	29273EX4113886	UT	Silver	262.79	5
6724	08042DW9874584	UT	Silver	263.57	4
7933	56881FL1062966	UT	Silver	263.69	1
13817	31562NJ2418837	UT	Silver	264.94	6
8392	29172YW1800404	UT	Silver	265.1	1
10164	11666SO9327366	UT	Silver	265.1	6
10498	19563PJ7434368	UT	Silver	265.19	5
6952	38059SA9901835	UT	Silver	265.26	1
19829	93995BI2171935	UT	Silver	265.26	6
6319	47395VL0664288	UT	Silver	267.01	4
7313	45820YG7282972	UT	Silver	268.13	1
11984	60059JS0604057	UT	Silver	268.13	6
978	46253DA4567536	UT	Silver	268.69	2
12552	03561FR0995606	UT	Silver	268.69	5
2463	46450PJ8903743	UT	Silver	269.19	4
3722	09815WV0244469	UT	Silver	269.29	4
7774	99287FS6088438	UT	Silver	269.98	4
1646	27993EF7873854	UT	Silver	271.26	3
11029	11975XH2426583	UT	Silver	271.43	3
2029	19660YB8526287	UT	Silver	272.2	2
3988	64629TU1924329	UT	Silver	272.2	5
3048	31616LU6929684	UT	Silver	274.36	3
2500	90744DV7769118	UT	Silver	274.42	2
3612	39397DZ7197677	UT	Silver	274.42	5
5410	95909WL9186722	UT	Silver	274.52	2
17976	62771GO4777177	UT	Silver	274.52	5
13452	94800NH8503783	UT	Silver	275.08	1
15619	10005PO0728107	UT	Silver	275.08	6
16625	42976XZ8518032	UT	Silver	275.22	2
21676	43331ZE3891994	UT	Silver	275.22	5
11245	95510KA2774913	UT	Silver	277.05	6
6391	66706WC9185535	UT	Silver	278.68	6
20635	05003GW7334008	UT	Silver	278.68	1
18706	38826DG6372568	UT	Silver	279.4	4
10154	35859BU5015560	UT	Silver	279.57	4
5810	60369TX7082657	UT	Silver	280.95	6
21877	35403XQ2302477	UT	Silver	280.95	1
1537	92584NL1236740	UT	Silver	281.06	6
20485	51326FN7731209	UT	Silver	281.06	1
505	68753PR1953211	UT	Silver	281.78	6
20879	13199QM2345321	UT	Silver	281.78	1
9137	26824OR9474081	UT	Silver	282.59	4
3901	74984UV6315910	UT	Silver	283.73	5
10173	82563QL3246691	UT	Silver	284.82	2
13697	25481FU7677903	UT	Silver	284.82	5
3715	14822VB5169521	UT	Silver	285.0	5
14985	31715FT3483620	UT	Silver	285.0	2
7385	27595BQ3577597	UT	Silver	286.28	1
16167	35531QJ6796687	UT	Silver	288.08	5
21162	55538PD7506332	UT	Silver	288.08	2
7685	75937DI8380405	UT	Silver	288.4	6
18994	08222XC1304478	UT	Silver	291.6	1
19206	78924MM7462595	UT	Silver	291.6	6
5862	23985ON8820930	UT	Silver	291.78	6
8826	81744QE9734716	UT	Silver	291.78	1
2119	57047HH2845333	UT	Silver	294.94	1
20561	09031RM1105151	UT	Silver	294.94	6
18336	44483HX1083676	UT	Silver	295.9	5
4588	41847GJ9868149	UT	Silver	298.56	1
794	28102BK6278934	UT	Silver	304.17	6
3982	21121QX1498825	UT	Silver	317.22	6
17298	92110XB3225734	VA	Silver	235.45	7
16661	51576RV5540239	VA	Silver	250.6	2
19046	97533YN4638676	VA	Silver	252.95	2
20469	41740SN8127936	VA	Silver	253.36	7
21531	28959TC7911936	VA	Silver	256.47	2
18877	51568RR7133950	VA	Silver	256.95	7
4106	95677FH5510464	VA	Silver	258.79	2
6281	89645AF8445586	VA	Silver	259.35	7
15483	48273KG2070398	VA	Silver	265.35	7
6333	96398QN8495677	VA	Silver	265.83	2
5510	14820NR9561483	VA	Silver	266.21	12
13520	67213FY7543394	VA	Silver	266.21	10
20491	87630OV8841067	VA	Silver	266.21	7
20128	22419AF0721314	VA	Silver	266.26	3
3145	73501UO2567948	VA	Silver	267.38	12
20740	04685PB9381176	VA	Silver	267.38	12
11152	75687EC7165027	VA	Silver	268.91	2
3589	58563FO7363228	VA	Silver	272.56	7
6385	74537IL9174247	VA	Silver	274.91	10
17895	04461YJ6169507	VA	Silver	274.91	2
10392	87469GJ0073346	VA	Silver	275.73	7
11719	24107AV1331556	VA	Silver	276.77	12
17611	29733EX8521319	VA	Silver	277.09	3
18124	60856KR7238742	VA	Silver	277.4	4
18991	28324LW7519031	VA	Silver	277.82	4
21166	18452XS5245607	VA	Silver	278.26	9
6927	89807SN8441842	VA	Silver	278.38	5
6074	79652VF7835468	VA	Silver	279.36	7
13507	08810FW2825308	VA	Silver	279.36	12
21947	22475GF3058605	VA	Silver	279.36	10
17617	73823CR9374963	VA	Silver	279.37	12
6553	48729TR4835143	VA	Silver	279.68	3
1961	59326WR9835554	VA	Silver	279.69	7
4191	15777QA8131211	VA	Silver	279.69	11
8414	28317NX7862226	VA	Silver	279.7	11
22215	26721EY1848044	VA	Silver	279.84	9
20634	33392FF4628456	VA	Silver	280.42	4
1117	59978DB4772617	VA	Silver	280.99	5
13784	33602DR3643381	VA	Silver	282.32	11
4326	08791SB7682859	VA	Silver	282.46	9
4947	74086ML6316063	VA	Silver	284.36	10
8599	15759NL6885961	VA	Silver	285.15	8
13484	59661QL1898613	VA	Silver	285.82	12
16670	16762QI7265761	VA	Silver	286.14	3
12804	25202MG0046121	VA	Silver	286.6	12
1363	07058GY7197822	VA	Silver	286.8	3
15864	74032LO6134905	VA	Silver	286.9	4
17462	00010GN8494830	VA	Silver	287.02	8
12639	34813DK5397054	VA	Silver	287.03	10
13429	49309HC2563831	VA	Silver	287.21	8
10769	76305JM3646745	VA	Silver	287.48	5
7011	21378MW5223562	VA	Silver	287.89	6
4720	08848RJ0159278	VA	Silver	288.0	12
3389	57789MF6328029	VA	Silver	288.59	1
17696	00928LD4739233	VA	Silver	288.85	11
19548	08844EJ4201284	VA	Silver	288.98	9
6426	71808UG2223552	VA	Silver	289.7	8
783	69948BF7270119	VA	Silver	290.59	6
3944	95076SL3942903	VA	Silver	290.71	7
9449	52470DJ4678125	VA	Silver	290.71	12
16647	20956WJ1154166	VA	Silver	290.71	10
8067	86189EQ5613455	VA	Silver	291.17	5
3867	17749YW8164047	VA	Silver	291.6	12
15156	00676DJ9994688	VA	Silver	293.07	6
1087	15927MT6736402	VA	Silver	293.61	12
17277	11096EH6662129	VA	Silver	293.66	10
12471	83707DS2431159	VA	Silver	293.93	3
13995	64725ZL1819626	VA	Silver	294.72	4
16715	51640BR8376758	VA	Silver	295.18	10
18846	76268RT8601716	VA	Silver	295.3	5
7238	13851JF1870274	VA	Silver	295.36	1
11575	01531FM0459253	VA	Silver	296.3	12
15957	71963EX9823792	VA	Silver	296.4	8
6233	64323KI4079596	VA	Silver	296.71	11
642	07856UR7841115	VA	Silver	296.85	9
14271	42648LE0630155	VA	Silver	297.01	12
18949	24936RR5548001	VA	Silver	297.08	9
12807	16236QP9665445	VA	Silver	297.31	6
56	84739IP7991498	VA	Silver	297.33	3
2994	51416AP9786379	VA	Silver	298.13	4
11363	27616EY2742999	VA	Silver	298.13	1
18456	50909KE8707684	VA	Silver	298.72	5
12613	69671YY2807116	VA	Silver	299.79	7
17586	44565XP6008718	VA	Silver	300.14	11
6826	13424NU7175436	VA	Silver	300.29	9
11509	09410WT1796508	VA	Silver	300.92	6
13705	22248LA6524564	VA	Silver	301.66	10
11907	09522UG7717767	VA	Silver	304.29	7
12298	41294SU9500996	VA	Silver	304.46	8
2554	24424BZ7174213	VA	Silver	304.75	3
10876	45239RS2746280	VA	Silver	305.02	1
